user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name,furthest_stage,stage_rank,dropped_at,time_to_first_txn_mins,signup_week,converted
U000201,2024-04-25,37,Male,Tier 1,Android,Paid Ad,Chakradev Pai,app_install,1,app_open,,2024-04-22/2024-04-28,False
U000202,2024-04-30,29,Male,Tier 2,iOS,Social Media,Henry Peri,first_transaction,7,notification_opted_in,83.0,2024-04-29/2024-05-05,True
U000203,2024-03-22,30,Other,Tier 1,iOS,Referral,Ekiya Bains,app_install,1,app_open,,2024-03-18/2024-03-24,False
U000204,2024-04-23,21,Other,Tier 3,iOS,Paid Ad,Nirja Varughese,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U000205,2024-04-11,33,Female,Tier 1,Android,Paid Ad,Baghyawati Pandit,app_install,1,app_open,,2024-04-08/2024-04-14,False
U000206,2024-02-20,41,Male,Tier 1,Android,Paid Ad,Brinda Baria,signup_completed,4,kyc_initiated,,2024-02-19/2024-02-25,False
U000207,2024-05-10,32,Other,Tier 3,Android,Paid Ad,Samaksh Koshy,app_install,1,app_open,,2024-05-06/2024-05-12,False
U000208,2024-03-02,38,Male,Tier 2,Android,Paid Ad,Barkha Kannan,signup_started,3,signup_completed,,2024-02-26/2024-03-03,False
U000209,2024-02-21,22,Female,Tier 1,Android,Paid Ad,Radha Bawa,app_install,1,app_open,,2024-02-19/2024-02-25,False
U000210,2024-01-26,48,Other,Tier 1,Android,Paid Ad,Ojas Ramanathan,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U000211,2024-05-05,18,Female,Tier 2,Android,Social Media,Yashica Kibe,kyc_initiated,5,kyc_completed,,2024-04-29/2024-05-05,False
U000212,2024-03-29,22,Female,Tier 2,Android,Social Media,Dhriti Balay,day1_return,9,day7_return,210.0,2024-03-25/2024-03-31,True
U000213,2024-06-29,31,Male,Tier 2,Android,Referral,Robert Lad,app_open,2,signup_started,,2024-06-24/2024-06-30,False
U000214,2024-01-02,24,Female,Tier 3,Android,Organic,Amaira Subramanian,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U000215,2024-04-30,19,Other,Tier 2,Android,Organic,Dalbir Ravel,first_transaction,7,notification_opted_in,416.0,2024-04-29/2024-05-05,True
U000216,2024-01-20,40,Male,Tier 2,Android,Paid Ad,Hema Dara,signup_completed,4,kyc_initiated,,2024-01-15/2024-01-21,False
U000217,2024-04-14,28,Male,Tier 2,Android,Organic,Bina Gole,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U000218,2024-04-08,44,Female,Tier 3,Android,Organic,Triya Radhakrishnan,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U000219,2024-01-26,34,Female,Tier 2,Android,Organic,Bhavani Dayal,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U000220,2024-06-20,37,Male,Tier 2,Android,Organic,Rohan Tank,app_install,1,app_open,,2024-06-17/2024-06-23,False
U000221,2024-06-19,25,Male,Tier 2,Android,Organic,Manthan Bhagat,day7_return,10,,564.0,2024-06-17/2024-06-23,True
U000222,2024-03-12,41,Female,Tier 1,Android,Organic,Anika Ramanathan,app_install,1,app_open,,2024-03-11/2024-03-17,False
U000223,2024-01-31,21,Female,Tier 1,iOS,Referral,Saanvi Manda,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U000224,2024-06-10,42,Other,Tier 1,Android,Organic,Alka Halder,first_transaction,7,notification_opted_in,66.0,2024-06-10/2024-06-16,True
U000225,2024-05-16,26,Female,Tier 3,Android,Organic,Anusha Khare,day1_return,9,day7_return,702.0,2024-05-13/2024-05-19,True
U000226,2024-04-28,24,Other,Tier 1,Android,Paid Ad,Ishwar Natarajan,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U000227,2024-04-12,29,Male,Tier 3,iOS,Paid Ad,Ubika Karan,day1_return,9,day7_return,95.0,2024-04-08/2024-04-14,True
U000228,2024-05-09,25,Other,Tier 1,Android,Organic,Daksh Prasad,notification_opted_in,8,day1_return,523.0,2024-05-06/2024-05-12,True
U000229,2024-02-28,34,Other,Tier 2,Android,Paid Ad,Gaurangi Raval,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U000230,2024-01-21,26,Male,Tier 3,iOS,Organic,Pranav Barad,app_install,1,app_open,,2024-01-15/2024-01-21,False
U000231,2024-02-21,44,Male,Tier 2,iOS,Referral,Triya Saran,first_transaction,7,notification_opted_in,307.0,2024-02-19/2024-02-25,True
U000232,2024-06-21,29,Male,Tier 1,Android,Paid Ad,Devika Kapoor,first_transaction,7,notification_opted_in,590.0,2024-06-17/2024-06-23,True
U000233,2024-05-24,34,Other,Tier 1,Android,Referral,Abdul Pandit,app_install,1,app_open,,2024-05-20/2024-05-26,False
U000234,2024-01-31,54,Female,Tier 2,Android,Organic,Nachiket Narayanan,app_install,1,app_open,,2024-01-29/2024-02-04,False
U000235,2024-02-24,18,Other,Tier 3,Android,Paid Ad,Zaitra Bassi,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U000236,2024-02-10,26,Other,Tier 2,Android,Referral,Chandani Bhat,app_install,1,app_open,,2024-02-05/2024-02-11,False
U000237,2024-03-07,24,Male,Tier 1,Android,Social Media,Simon Hora,day7_return,10,,448.0,2024-03-04/2024-03-10,True
U000238,2024-05-13,44,Other,Tier 2,Android,Referral,Chakrika Sanghvi,app_install,1,app_open,,2024-05-13/2024-05-19,False
U000239,2024-06-14,23,Female,Tier 3,Android,Paid Ad,Aarnav Modi,kyc_initiated,5,kyc_completed,,2024-06-10/2024-06-16,False
U000240,2024-04-08,31,Female,Tier 1,Android,Referral,Widisha Bandi,day1_return,9,day7_return,249.0,2024-04-08/2024-04-14,True
U000241,2024-02-18,20,Male,Tier 2,Android,Paid Ad,Ganga Swaminathan,app_install,1,app_open,,2024-02-12/2024-02-18,False
U000242,2024-01-18,26,Other,Tier 1,Android,Organic,Finn Chakrabarti,app_open,2,signup_started,,2024-01-15/2024-01-21,False
U000243,2024-03-23,32,Female,Tier 2,Android,Social Media,Manan Balay,signup_completed,4,kyc_initiated,,2024-03-18/2024-03-24,False
U000244,2024-01-09,38,Male,Tier 1,Android,Organic,Ojasvi Radhakrishnan,signup_started,3,signup_completed,,2024-01-08/2024-01-14,False
U000245,2024-03-05,33,Male,Tier 1,Android,Paid Ad,Yug Din,signup_started,3,signup_completed,,2024-03-04/2024-03-10,False
U000246,2024-05-03,27,Female,Tier 3,Android,Organic,Ojas Bawa,app_install,1,app_open,,2024-04-29/2024-05-05,False
U000247,2024-02-01,37,Other,Tier 2,Android,Paid Ad,Oni Kibe,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U000248,2024-03-26,25,Other,Tier 3,iOS,Referral,Vasatika Baral,app_install,1,app_open,,2024-03-25/2024-03-31,False
U000249,2024-05-17,26,Female,Tier 2,Android,Organic,Zayyan Ratta,day1_return,9,day7_return,258.0,2024-05-13/2024-05-19,True
U000250,2024-04-18,48,Male,Tier 1,iOS,Paid Ad,Abeer Lala,kyc_initiated,5,kyc_completed,,2024-04-15/2024-04-21,False
U000251,2024-01-22,23,Male,Tier 2,iOS,Referral,Saksham Desai,kyc_initiated,5,kyc_completed,,2024-01-22/2024-01-28,False
U000252,2024-06-20,41,Other,Tier 2,Android,Referral,Liam Nadkarni,signup_started,3,signup_completed,,2024-06-17/2024-06-23,False
U000253,2024-06-24,25,Male,Tier 2,Android,Social Media,Inaya Pradhan,app_install,1,app_open,,2024-06-24/2024-06-30,False
U000254,2024-04-15,50,Male,Tier 1,Android,Social Media,Watika Sachdev,signup_started,3,signup_completed,,2024-04-15/2024-04-21,False
U000255,2024-06-11,23,Female,Tier 2,iOS,Organic,Bhavya Thaker,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U000256,2024-04-23,36,Other,Tier 1,iOS,Social Media,Robert Roy,kyc_completed,6,first_transaction,,2024-04-22/2024-04-28,False
U000257,2024-01-29,50,Female,Tier 2,iOS,Referral,Chatura Gade,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U000258,2024-01-25,27,Male,Tier 3,Android,Paid Ad,David Kulkarni,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U000259,2024-02-29,25,Female,Tier 1,Android,Referral,Omya Goswami,app_install,1,app_open,,2024-02-26/2024-03-03,False
U000260,2024-06-23,27,Male,Tier 2,Android,Paid Ad,Indrajit Choudhury,kyc_initiated,5,kyc_completed,,2024-06-17/2024-06-23,False
U000261,2024-06-23,32,Female,Tier 3,Android,Paid Ad,Ojasvi Nazareth,app_install,1,app_open,,2024-06-17/2024-06-23,False
U000262,2024-02-10,45,Other,Tier 2,Android,Organic,Rajata Sha,app_install,1,app_open,,2024-02-05/2024-02-11,False
U000263,2024-02-18,44,Other,Tier 1,iOS,Paid Ad,Jeet Suri,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U000264,2024-01-20,50,Female,Tier 3,iOS,Paid Ad,Rayaan Nadig,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U000265,2024-05-31,39,Other,Tier 2,Android,Paid Ad,Harita Palan,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U000266,2024-06-20,44,Female,Tier 3,iOS,Paid Ad,Yadavi Bawa,signup_started,3,signup_completed,,2024-06-17/2024-06-23,False
U000267,2024-04-30,29,Other,Tier 2,Android,Organic,Benjamin Kamdar,app_install,1,app_open,,2024-04-29/2024-05-05,False
U000268,2024-01-31,27,Male,Tier 1,Android,Organic,Urishilla Sastry,app_install,1,app_open,,2024-01-29/2024-02-04,False
U000269,2024-06-16,19,Male,Tier 1,iOS,Paid Ad,Brinda Lanka,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U000270,2024-06-04,28,Male,Tier 2,Android,Social Media,Upasna Bansal,kyc_initiated,5,kyc_completed,,2024-06-03/2024-06-09,False
U000271,2024-06-20,40,Female,Tier 1,Android,Referral,Vedhika Mall,day7_return,10,,63.0,2024-06-17/2024-06-23,True
U000272,2024-01-05,50,Male,Tier 2,Android,Organic,Bachittar Kara,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U000273,2024-05-23,55,Female,Tier 1,iOS,Paid Ad,Chakradev Nadig,app_install,1,app_open,,2024-05-20/2024-05-26,False
U000274,2024-05-31,33,Female,Tier 2,Android,Organic,Daksh Zachariah,kyc_completed,6,first_transaction,,2024-05-27/2024-06-02,False
U000275,2024-06-04,24,Other,Tier 1,iOS,Paid Ad,Ryan Kanda,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U000276,2024-06-16,19,Other,Tier 3,iOS,Social Media,Qabil Kaul,kyc_initiated,5,kyc_completed,,2024-06-10/2024-06-16,False
U000277,2024-06-06,55,Male,Tier 1,Android,Referral,Yashvi Mani,day7_return,10,,477.0,2024-06-03/2024-06-09,True
U000278,2024-02-21,36,Male,Tier 1,iOS,Organic,Bhavna Setty,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U000279,2024-06-01,24,Other,Tier 2,Android,Paid Ad,Jagat Aurora,app_install,1,app_open,,2024-05-27/2024-06-02,False
U000280,2024-01-21,20,Female,Tier 3,Android,Organic,Kashish Char,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U000281,2024-06-18,45,Male,Tier 3,iOS,Referral,Bhavya Anne,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U000282,2024-06-15,34,Female,Tier 2,Android,Paid Ad,Warjas Chacko,kyc_initiated,5,kyc_completed,,2024-06-10/2024-06-16,False
U000283,2024-02-13,28,Male,Tier 1,iOS,Paid Ad,Qabil Samra,signup_started,3,signup_completed,,2024-02-12/2024-02-18,False
U000284,2024-06-07,20,Female,Tier 1,Android,Organic,Wyatt Banik,app_install,1,app_open,,2024-06-03/2024-06-09,False
U000285,2024-03-08,43,Female,Tier 2,Android,Paid Ad,Vedant Krishna,app_install,1,app_open,,2024-03-04/2024-03-10,False
U000286,2024-06-08,42,Male,Tier 1,Android,Paid Ad,Urvi Joshi,app_install,1,app_open,,2024-06-03/2024-06-09,False
U000287,2024-02-13,25,Male,Tier 3,iOS,Referral,Radha Rao,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U000288,2024-05-08,43,Male,Tier 3,Android,Referral,Faraj Agrawal,first_transaction,7,notification_opted_in,297.0,2024-05-06/2024-05-12,True
U000289,2024-03-18,36,Female,Tier 2,Android,Referral,Lajita Sabharwal,app_open,2,signup_started,,2024-03-18/2024-03-24,False
U000290,2024-02-24,22,Male,Tier 3,iOS,Organic,Chaaya De,notification_opted_in,8,day1_return,433.0,2024-02-19/2024-02-25,True
U000291,2024-05-30,42,Female,Tier 1,Android,Referral,Omkaar Kade,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U000292,2024-03-09,22,Other,Tier 3,iOS,Paid Ad,Isaac Lal,app_install,1,app_open,,2024-03-04/2024-03-10,False
U000293,2024-04-08,18,Female,Tier 1,Android,Social Media,Simon Deshmukh,kyc_initiated,5,kyc_completed,,2024-04-08/2024-04-14,False
U000294,2024-05-11,34,Other,Tier 1,Android,Paid Ad,Fitan Mani,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U000295,2024-03-05,40,Male,Tier 1,iOS,Paid Ad,Aradhana Dash,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U000296,2024-01-23,52,Female,Tier 1,Android,Social Media,Ekaja Deep,signup_started,3,signup_completed,,2024-01-22/2024-01-28,False
U000297,2024-02-04,21,Other,Tier 3,Android,Organic,Isha Buch,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U000298,2024-02-21,26,Male,Tier 2,Android,Paid Ad,Sanya Mall,app_install,1,app_open,,2024-02-19/2024-02-25,False
U000299,2024-01-22,27,Other,Tier 2,Android,Referral,Zaitra Wali,app_install,1,app_open,,2024-01-22/2024-01-28,False
U000300,2024-03-25,53,Female,Tier 3,iOS,Organic,Lipika Garde,day7_return,10,,459.0,2024-03-25/2024-03-31,True
U000301,2024-05-21,39,Female,Tier 1,Android,Paid Ad,Hema Oza,app_open,2,signup_started,,2024-05-20/2024-05-26,False
U000302,2024-03-25,30,Other,Tier 3,Android,Paid Ad,Oeshi Dutt,signup_completed,4,kyc_initiated,,2024-03-25/2024-03-31,False
U000303,2024-04-09,26,Male,Tier 3,Android,Paid Ad,Arya Swamy,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U000304,2024-03-15,23,Other,Tier 3,Android,Organic,Vrinda Hora,signup_started,3,signup_completed,,2024-03-11/2024-03-17,False
U000305,2024-02-06,20,Female,Tier 2,Android,Organic,Libni Murthy,kyc_completed,6,first_transaction,,2024-02-05/2024-02-11,False
U000306,2024-01-09,51,Other,Tier 1,Android,Social Media,Amrita Bhatti,app_install,1,app_open,,2024-01-08/2024-01-14,False
U000307,2024-03-25,29,Male,Tier 2,Android,Organic,Warinder Purohit,signup_started,3,signup_completed,,2024-03-25/2024-03-31,False
U000308,2024-04-10,54,Other,Tier 2,iOS,Organic,Simon Kohli,app_install,1,app_open,,2024-04-08/2024-04-14,False
U000309,2024-05-13,24,Other,Tier 1,Android,Paid Ad,Chandani Kala,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U000310,2024-05-24,44,Other,Tier 2,iOS,Organic,Harita Bal,app_install,1,app_open,,2024-05-20/2024-05-26,False
U000311,2024-05-10,44,Male,Tier 3,iOS,Referral,Rayaan Sur,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U000312,2024-03-11,39,Female,Tier 2,Android,Organic,Raksha Pall,app_install,1,app_open,,2024-03-11/2024-03-17,False
U000313,2024-01-14,48,Other,Tier 2,iOS,Paid Ad,Gaurav Bumb,app_install,1,app_open,,2024-01-08/2024-01-14,False
U000314,2024-06-27,21,Female,Tier 1,Android,Paid Ad,Aarush Jayaraman,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U000315,2024-05-01,24,Female,Tier 2,Android,Paid Ad,Hiral Bhatia,app_install,1,app_open,,2024-04-29/2024-05-05,False
U000316,2024-05-08,25,Male,Tier 3,Android,Paid Ad,Siya Kanda,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U000317,2024-05-19,18,Female,Tier 1,Android,Paid Ad,Ranbir Hayre,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U000318,2024-04-08,33,Female,Tier 1,Android,Referral,Daksh Badal,app_install,1,app_open,,2024-04-08/2024-04-14,False
U000319,2024-05-09,40,Female,Tier 1,Android,Organic,Indali Karan,kyc_initiated,5,kyc_completed,,2024-05-06/2024-05-12,False
U000320,2024-03-04,25,Female,Tier 3,Android,Paid Ad,Chaitaly Bose,signup_started,3,signup_completed,,2024-03-04/2024-03-10,False
U000321,2024-05-15,33,Female,Tier 2,Android,Organic,Omaja Badal,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U000322,2024-04-17,27,Male,Tier 2,Android,Paid Ad,Vinaya Goyal,kyc_completed,6,first_transaction,,2024-04-15/2024-04-21,False
U000323,2024-02-07,19,Female,Tier 1,Android,Organic,Anamika Naik,kyc_completed,6,first_transaction,,2024-02-05/2024-02-11,False
U000324,2024-05-09,32,Female,Tier 2,iOS,Organic,Rushil Sangha,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U000325,2024-05-11,23,Other,Tier 1,Android,Referral,Abhimanyu Bajwa,app_install,1,app_open,,2024-05-06/2024-05-12,False
U000326,2024-06-24,18,Male,Tier 3,Android,Paid Ad,Devansh Gola,kyc_initiated,5,kyc_completed,,2024-06-24/2024-06-30,False
U000327,2024-04-29,37,Other,Tier 3,Android,Referral,Zarna Bath,kyc_completed,6,first_transaction,,2024-04-29/2024-05-05,False
U000328,2024-02-28,27,Female,Tier 3,Android,Referral,Tarak Wagle,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U000329,2024-04-16,32,Male,Tier 3,Android,Paid Ad,Damini Nigam,kyc_initiated,5,kyc_completed,,2024-04-15/2024-04-21,False
U000330,2024-02-29,31,Female,Tier 2,Android,Organic,Karan Khalsa,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U000331,2024-02-10,25,Female,Tier 1,iOS,Organic,Omya Zacharia,kyc_initiated,5,kyc_completed,,2024-02-05/2024-02-11,False
U000332,2024-06-01,53,Other,Tier 1,Android,Referral,Henry D’Alia,day1_return,9,day7_return,642.0,2024-05-27/2024-06-02,True
U000333,2024-04-27,34,Other,Tier 2,Android,Referral,Triveni Tara,notification_opted_in,8,day1_return,457.0,2024-04-22/2024-04-28,True
U000334,2024-03-03,25,Female,Tier 3,iOS,Referral,Nachiket Kumer,signup_started,3,signup_completed,,2024-02-26/2024-03-03,False
U000335,2024-03-26,24,Female,Tier 2,Android,Organic,Samesh Bansal,signup_started,3,signup_completed,,2024-03-25/2024-03-31,False
U000336,2024-05-11,25,Male,Tier 2,iOS,Referral,Advik Jha,app_install,1,app_open,,2024-05-06/2024-05-12,False
U000337,2024-04-09,38,Female,Tier 2,Android,Paid Ad,Charles Mitter,signup_started,3,signup_completed,,2024-04-08/2024-04-14,False
U000338,2024-06-03,54,Other,Tier 1,iOS,Paid Ad,Vritti Randhawa,app_install,1,app_open,,2024-06-03/2024-06-09,False
U000339,2024-02-02,29,Other,Tier 2,Android,Referral,Viraj Bajaj,day1_return,9,day7_return,360.0,2024-01-29/2024-02-04,True
U000340,2024-01-17,46,Female,Tier 2,Android,Paid Ad,Zansi Anne,first_transaction,7,notification_opted_in,700.0,2024-01-15/2024-01-21,True
U000341,2024-04-10,47,Other,Tier 1,Android,Paid Ad,Tanveer Sarraf,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U000342,2024-05-02,38,Other,Tier 1,Android,Social Media,Hemani Luthra,app_install,1,app_open,,2024-04-29/2024-05-05,False
U000343,2024-03-06,23,Male,Tier 1,iOS,Organic,Ekta Keer,app_install,1,app_open,,2024-03-04/2024-03-10,False
U000344,2024-06-07,43,Male,Tier 2,Android,Referral,Forum Srivastava,day1_return,9,day7_return,186.0,2024-06-03/2024-06-09,True
U000345,2024-05-10,29,Female,Tier 2,Android,Paid Ad,Reyansh Dube,signup_completed,4,kyc_initiated,,2024-05-06/2024-05-12,False
U000346,2024-02-13,23,Male,Tier 1,iOS,Organic,Orinder Rege,app_install,1,app_open,,2024-02-12/2024-02-18,False
U000347,2024-01-29,34,Male,Tier 1,iOS,Organic,Ansh Loke,signup_started,3,signup_completed,,2024-01-29/2024-02-04,False
U000348,2024-01-09,53,Male,Tier 2,Android,Organic,Warinder Karnik,app_open,2,signup_started,,2024-01-08/2024-01-14,False
U000349,2024-04-02,23,Other,Tier 2,Android,Referral,Brijesh Muni,app_install,1,app_open,,2024-04-01/2024-04-07,False
U000350,2024-06-14,29,Male,Tier 1,Android,Referral,Wyatt Naidu,kyc_completed,6,first_transaction,,2024-06-10/2024-06-16,False
U000351,2024-03-29,23,Female,Tier 1,Android,Referral,Hredhaan Goel,kyc_initiated,5,kyc_completed,,2024-03-25/2024-03-31,False
U000352,2024-06-21,35,Other,Tier 2,iOS,Referral,Gautam Bava,day7_return,10,,470.0,2024-06-17/2024-06-23,True
U000353,2024-04-21,33,Male,Tier 3,Android,Organic,Rayaan Kashyap,app_install,1,app_open,,2024-04-15/2024-04-21,False
U000354,2024-05-19,25,Other,Tier 1,Android,Social Media,Warjas Joshi,signup_completed,4,kyc_initiated,,2024-05-13/2024-05-19,False
U000355,2024-03-15,19,Female,Tier 1,Android,Social Media,Anvi Natt,day7_return,10,,701.0,2024-03-11/2024-03-17,True
U000356,2024-03-18,27,Male,Tier 2,Android,Organic,Zaid Wagle,day1_return,9,day7_return,647.0,2024-03-18/2024-03-24,True
U000357,2024-01-29,54,Other,Tier 3,Android,Social Media,Gagan Pandey,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U000358,2024-05-13,34,Male,Tier 3,Android,Paid Ad,Aarav Joshi,signup_completed,4,kyc_initiated,,2024-05-13/2024-05-19,False
U000359,2024-06-22,30,Male,Tier 2,Android,Organic,Girik Deshpande,signup_started,3,signup_completed,,2024-06-17/2024-06-23,False
U000360,2024-05-31,26,Female,Tier 2,Android,Referral,Omaja Sridhar,app_install,1,app_open,,2024-05-27/2024-06-02,False
U000361,2024-02-12,53,Male,Tier 1,Android,Paid Ad,Avni Randhawa,app_install,1,app_open,,2024-02-12/2024-02-18,False
U000362,2024-06-05,44,Other,Tier 1,Android,Referral,Caleb Apte,app_install,1,app_open,,2024-06-03/2024-06-09,False
U000363,2024-04-10,50,Female,Tier 2,Android,Paid Ad,Kala Prasad,app_install,1,app_open,,2024-04-08/2024-04-14,False
U000364,2024-01-10,44,Other,Tier 2,Android,Social Media,Chaman Dass,signup_started,3,signup_completed,,2024-01-08/2024-01-14,False
U000365,2024-02-18,36,Male,Tier 2,Android,Referral,Laksh Gill,kyc_initiated,5,kyc_completed,,2024-02-12/2024-02-18,False
U000366,2024-03-29,28,Male,Tier 2,Android,Referral,Ishita Bal,signup_started,3,signup_completed,,2024-03-25/2024-03-31,False
U000367,2024-06-04,55,Female,Tier 1,iOS,Paid Ad,Wakeeta Kale,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U000368,2024-05-09,44,Other,Tier 3,Android,Referral,Azad Khurana,notification_opted_in,8,day1_return,294.0,2024-05-06/2024-05-12,True
U000369,2024-04-18,44,Other,Tier 2,Android,Referral,Udarsh Patla,app_install,1,app_open,,2024-04-15/2024-04-21,False
