user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name
U000353,2024-04-21,33,Male,Tier 3,Android,Organic,Rayaan Kashyap
U000354,2024-05-19,25,Other,Tier 1,Android,Social Media,Warjas Joshi
U000355,2024-03-15,19,Female,Tier 1,Android,Social Media,Anvi Natt
U000356,2024-03-18,27,Male,Tier 2,Android,Organic,Zaid Wagle
U000357,2024-01-29,54,Other,Tier 3,Android,Social Media,Gagan Pandey
U000358,2024-05-13,34,Male,Tier 3,Android,Paid Ad,Aarav Joshi
U000359,2024-06-22,30,Male,Tier 2,Android,Organic,Girik Deshpande
U000360,2024-05-31,26,Female,Tier 2,Android,Referral,Omaja Sridhar
U000361,2024-02-12,53,Male,Tier 1,Android,Paid Ad,Avni Randhawa
U000362,2024-06-05,44,Other,Tier 1,Android,Referral,Caleb Apte
U000363,2024-04-10,50,Female,Tier 2,Android,Paid Ad,Kala Prasad
U000364,2024-01-10,44,Other,Tier 2,Android,Social Media,Chaman Dass
U000365,2024-02-18,36,Male,Tier 2,Android,Referral,Laksh Gill
U000366,2024-03-29,28,Male,Tier 2,Android,Referral,Ishita Bal
U000367,2024-06-04,55,Female,Tier 1,iOS,Paid Ad,Wakeeta Kale
U000368,2024-05-09,44,Other,Tier 3,Android,Referral,Azad Khurana
U000369,2024-04-18,44,Other,Tier 2,Android,Referral,Udarsh Patla
U000370,2024-03-02,41,Female,Tier 3,iOS,Paid Ad,Mekhala Sridhar
U000371,2024-04-28,42,Other,Tier 1,Android,Organic,Simon Murthy
U000372,2024-06-22,27,Other,Tier 1,Android,Referral,Mitali Arya
U000373,2024-03-23,28,Other,Tier 2,Android,Paid Ad,Vritti Chacko
U000374,2024-03-27,24,Male,Tier 1,Android,Referral,Rachita Palan
U000375,2024-05-24,33,Female,Tier 2,Android,Referral,Lipika Deo
U000376,2024-03-28,31,Female,Tier 2,Android,Paid Ad,Urishilla Dhillon
U000377,2024-05-25,28,Male,Tier 1,Android,Paid Ad,Charita Karan
U000378,2024-06-12,33,Other,Tier 3,iOS,Referral,Mitali Pillai
U000379,2024-02-23,51,Other,Tier 1,Android,Organic,Aadhya Grover
U000380,2024-04-04,34,Other,Tier 3,Android,Social Media,Bhavya Chakrabarti
U000381,2024-02-16,19,Female,Tier 3,Android,Organic,Jacob Goswami
U000382,2024-03-26,30,Male,Tier 1,Android,Paid Ad,Jagrati Ratta
U000383,2024-05-18,41,Female,Tier 2,Android,Paid Ad,Rishi Narula
U000384,2024-02-15,37,Female,Tier 1,Android,Organic,Chaitanya Pall
U000385,2024-03-06,23,Female,Tier 2,Android,Paid Ad,Qadim Talwar
U000386,2024-06-22,37,Other,Tier 1,Android,Organic,Simon Hayre
U000387,2024-01-16,52,Male,Tier 2,iOS,Paid Ad,Urishilla Mittal
U000388,2024-01-30,19,Male,Tier 2,iOS,Paid Ad,Jasmit Ramesh
U000389,2024-03-15,42,Other,Tier 3,Android,Organic,Aadhya Tank
U000390,2024-01-30,33,Other,Tier 2,iOS,Social Media,Dayamai Mander
U000391,2024-02-11,27,Male,Tier 1,iOS,Organic,Samar Sawhney
U000392,2024-03-21,42,Female,Tier 2,Android,Organic,Shivansh Loke
U000393,2024-03-05,34,Other,Tier 2,Android,Organic,Ayaan Purohit
U000394,2024-03-31,38,Female,Tier 3,Android,Organic,Isaiah Ravel
U000395,2024-01-13,18,Male,Tier 2,Android,Paid Ad,Hredhaan Nanda
U000396,2024-06-10,25,Female,Tier 1,Android,Paid Ad,Krish Bhagat
U000397,2024-03-16,54,Other,Tier 1,Android,Paid Ad,Krisha Singh
U000398,2024-05-15,29,Male,Tier 2,Android,Social Media,Riya Loke
U000399,2024-06-15,21,Other,Tier 1,iOS,Paid Ad,Jeremiah Chatterjee
U000400,2024-03-14,26,Female,Tier 1,Android,Referral,Kashish Gola
U000401,2024-01-02,23,Female,Tier 1,Android,Paid Ad,Gagan Thaman
U000402,2024-02-27,20,Female,Tier 2,Android,Referral,Mekhala Kapoor
U000403,2024-06-14,25,Female,Tier 2,iOS,Referral,Ekalinga Choudhary
U000404,2024-04-14,32,Other,Tier 1,Android,Referral,Sai Dua
U000405,2024-05-22,55,Other,Tier 2,Android,Referral,Varsha Shetty
U000406,2024-06-04,30,Other,Tier 1,Android,Social Media,Leena Morar
U000407,2024-06-23,23,Male,Tier 2,Android,Paid Ad,Samaksh Ranganathan
U000408,2024-04-04,20,Male,Tier 2,iOS,Paid Ad,Isaac Choudhry
U000409,2024-02-22,35,Female,Tier 3,iOS,Organic,Sneha Bassi
U000410,2024-04-04,28,Male,Tier 1,iOS,Social Media,Ryan Pandya
U000411,2024-03-16,32,Female,Tier 3,Android,Paid Ad,Lakshit Rajan
U000412,2024-05-09,20,Other,Tier 3,Android,Referral,Tristan Sharma
U000413,2024-06-03,40,Female,Tier 2,Android,Paid Ad,Anthony Sahni
U000414,2024-05-20,25,Male,Tier 1,Android,Social Media,Gavin Magar
U000415,2024-06-12,32,Female,Tier 1,Android,Paid Ad,Bhanumati Sachar
U000416,2024-06-27,33,Male,Tier 2,iOS,Paid Ad,Joshua Ravi
U000417,2024-04-30,55,Other,Tier 3,Android,Social Media,Ojasvi Halder
U000418,2024-01-06,21,Female,Tier 3,Android,Referral,Lakshit Johal
U000419,2024-04-24,44,Other,Tier 3,iOS,Paid Ad,Mitali Swaminathan
U000420,2024-05-08,20,Male,Tier 2,Android,Referral,Alka Ratti
U000421,2024-01-17,27,Other,Tier 3,Android,Referral,Azaan Dass
U000422,2024-03-24,22,Male,Tier 3,iOS,Paid Ad,Xalak Gara
U000423,2024-06-17,33,Female,Tier 3,Android,Paid Ad,Keya Prabhu
U000424,2024-02-05,28,Male,Tier 1,Android,Organic,Balveer Johal
U000425,2024-02-20,18,Female,Tier 1,iOS,Paid Ad,Quincy Butala
U000426,2024-03-04,52,Male,Tier 2,Android,Paid Ad,Yashoda Mittal
U000427,2024-03-29,29,Female,Tier 1,Android,Organic,Mohini Andra
U000428,2024-03-06,34,Female,Tier 2,Android,Organic,Oni Sheth
U000429,2024-02-24,40,Female,Tier 2,Android,Social Media,Yasti Hayre
U000430,2024-02-18,19,Male,Tier 2,iOS,Organic,Girish Ray
U000431,2024-04-01,22,Male,Tier 1,Android,Organic,Alexander Andra
U000432,2024-05-25,36,Other,Tier 1,Android,Social Media,Ubika Viswanathan
U000433,2024-01-11,41,Female,Tier 2,Android,Paid Ad,Turvi Bhatti
U000434,2024-02-13,31,Other,Tier 2,Android,Referral,Zinal Sundaram
U000435,2024-01-14,30,Other,Tier 1,Android,Paid Ad,Yashica Vala
U000436,2024-01-08,42,Male,Tier 2,iOS,Organic,Chanchal Deshpande
U000437,2024-02-18,29,Male,Tier 2,Android,Organic,Odika Mani
U000438,2024-06-11,39,Male,Tier 1,Android,Organic,Omisha Garg
U000439,2024-04-30,18,Male,Tier 1,iOS,Referral,Hema Parikh
U000440,2024-02-16,52,Male,Tier 2,Android,Paid Ad,Rachit Handa
U000441,2024-04-01,30,Other,Tier 3,Android,Paid Ad,Aarav Ratti
U000442,2024-01-23,22,Other,Tier 1,iOS,Paid Ad,Vansha Lall
U000443,2024-02-12,28,Female,Tier 1,Android,Referral,Simon Goel
U000444,2024-05-15,46,Female,Tier 3,iOS,Paid Ad,Warhi Guha
U000445,2024-05-28,36,Female,Tier 2,Android,Referral,Qarin Ramachandran
U000446,2024-02-02,19,Other,Tier 3,Android,Paid Ad,Januja Kalita
U000447,2024-04-27,34,Other,Tier 3,Android,Paid Ad,Ekta Nigam
U000448,2024-05-19,20,Male,Tier 2,Android,Referral,Brinda Madan
U000449,2024-05-31,31,Male,Tier 2,Android,Organic,Kavya Puri
U000450,2024-03-01,37,Male,Tier 1,Android,Organic,Jack Mahajan
U000451,2024-04-22,51,Male,Tier 2,Android,Organic,Harshil Raval
U000452,2024-06-29,27,Female,Tier 3,Android,Organic,Sanaya Narayan
U000453,2024-04-21,23,Other,Tier 1,Android,Referral,Dominic Bava
U000454,2024-06-25,25,Female,Tier 1,Android,Social Media,Rachita Randhawa
U000455,2024-03-18,26,Other,Tier 3,Android,Paid Ad,Anusha Narula
U000456,2024-02-08,24,Male,Tier 1,Android,Referral,Ishani Ghosh
U000457,2024-04-24,34,Other,Tier 2,Android,Social Media,Manan Sarraf
U000458,2024-06-10,41,Other,Tier 1,iOS,Paid Ad,Odika Vasa
U000459,2024-02-17,33,Male,Tier 2,iOS,Referral,Dalbir Upadhyay
U000460,2024-05-15,21,Female,Tier 1,iOS,Organic,Daniel Purohit
U000461,2024-06-14,28,Other,Tier 2,Android,Paid Ad,Omya Swaminathan
U000462,2024-04-26,50,Male,Tier 1,Android,Organic,Rushil Natt
U000463,2024-06-03,45,Other,Tier 2,Android,Referral,Arin Dhar
U000464,2024-05-31,44,Male,Tier 3,iOS,Organic,Yamini Bhargava
U000465,2024-03-08,39,Other,Tier 2,iOS,Referral,Ranveer Agate
U000466,2024-03-24,40,Other,Tier 2,Android,Paid Ad,Peter Luthra
U000467,2024-03-12,54,Male,Tier 3,Android,Organic,Caleb Wason
U000468,2024-04-08,22,Other,Tier 2,iOS,Organic,Ishwar Varma
U000469,2024-03-07,31,Male,Tier 3,iOS,Paid Ad,Ethan Mand
U000470,2024-06-13,33,Female,Tier 2,Android,Paid Ad,Arjun Yohannan
U000471,2024-06-08,36,Female,Tier 3,Android,Referral,Nidhi Jani
U000472,2024-01-21,22,Female,Tier 2,Android,Organic,Chatura Date
U000473,2024-03-11,37,Other,Tier 3,Android,Paid Ad,Mekhala Choudhury
U000474,2024-06-22,41,Female,Tier 1,Android,Referral,Jason Buch
U000475,2024-05-17,33,Male,Tier 1,Android,Referral,Dalaja De
U000476,2024-03-25,32,Male,Tier 1,iOS,Organic,Sanaya De
U000477,2024-05-22,38,Other,Tier 1,iOS,Paid Ad,Baghyawati Sami
U000478,2024-05-06,27,Female,Tier 1,Android,Referral,Dayamai Wadhwa
U000479,2024-04-29,55,Other,Tier 1,Android,Referral,Tripti Hans
U000480,2024-05-30,45,Female,Tier 2,Android,Paid Ad,Krishna Kashyap
U000481,2024-03-31,36,Female,Tier 1,Android,Paid Ad,Banjeet Kannan
U000482,2024-06-09,41,Other,Tier 1,Android,Paid Ad,Dalaja Sethi
U000483,2024-04-25,34,Female,Tier 1,Android,Paid Ad,Garima Devan
U000484,2024-03-03,32,Male,Tier 2,Android,Referral,Aarini Narayan
U000485,2024-06-10,25,Male,Tier 3,Android,Organic,Harish Bahri
U000486,2024-02-24,19,Female,Tier 1,iOS,Referral,Yauvani Sehgal
U000487,2024-02-17,40,Female,Tier 2,Android,Organic,Shravya Shanker
U000488,2024-04-20,27,Other,Tier 2,Android,Organic,Ojas Mistry
U000489,2024-05-09,33,Female,Tier 2,iOS,Social Media,Oscar Aurora
U000490,2024-03-06,34,Male,Tier 2,Android,Referral,Neelima Bajwa
U000491,2024-04-05,21,Female,Tier 2,iOS,Paid Ad,Anmol Bhavsar
U000492,2024-02-05,32,Female,Tier 2,Android,Paid Ad,Sachi Sarna
U000493,2024-02-11,27,Female,Tier 1,Android,Referral,Darika Sura
U000494,2024-06-03,26,Female,Tier 2,Android,Social Media,Jeet Bath
U000495,2024-03-07,25,Female,Tier 2,iOS,Referral,Netra Ganesan
U000496,2024-06-19,23,Other,Tier 3,Android,Paid Ad,Vasana Ahuja
U000497,2024-05-16,22,Female,Tier 1,iOS,Paid Ad,Suhani Goda
U000498,2024-04-17,29,Male,Tier 2,iOS,Organic,Damini Krishnan
U000499,2024-04-10,33,Male,Tier 1,iOS,Referral,Gabriel Minhas
U000500,2024-01-17,52,Male,Tier 1,Android,Organic,Oviya Rastogi
U000501,2024-05-19,25,Female,Tier 1,iOS,Organic,Advika Munshi
U000502,2024-04-04,26,Other,Tier 3,Android,Referral,Chakrika Gera
U000503,2024-05-27,20,Male,Tier 2,Android,Organic,Tara Hayer
U000504,2024-05-14,47,Female,Tier 1,Android,Paid Ad,Siya Raja
U000505,2024-05-05,27,Other,Tier 3,Android,Referral,Krishna Taneja
U000506,2024-04-05,52,Female,Tier 2,iOS,Organic,Wakeeta Goel
U000507,2024-06-02,29,Male,Tier 1,iOS,Social Media,Hemang Sama
U000508,2024-01-19,25,Female,Tier 2,Android,Paid Ad,Ansh Gulati
U000509,2024-02-13,30,Female,Tier 3,Android,Paid Ad,Ranveer Rau
U000510,2024-05-14,21,Male,Tier 1,Android,Organic,Bimala Balakrishnan
U000511,2024-02-29,43,Other,Tier 2,Android,Organic,Oviya Sur
U000512,2024-04-22,44,Female,Tier 2,Android,Referral,Eesha Bandi
U000513,2024-04-01,32,Other,Tier 1,Android,Paid Ad,Ridhi Wali
U000514,2024-04-13,23,Female,Tier 3,iOS,Referral,Manthan Lalla
U000515,2024-03-23,30,Other,Tier 2,Android,Paid Ad,Upasna Cherian
U000516,2024-04-16,19,Female,Tier 2,iOS,Paid Ad,Forum Vasa
U000517,2024-03-09,19,Other,Tier 3,Android,Organic,Januja Soni
U000518,2024-03-29,23,Female,Tier 1,iOS,Paid Ad,Ishani Minhas
U000519,2024-02-29,24,Female,Tier 3,iOS,Referral,Pratyush Kadakia
U000520,2024-02-14,25,Male,Tier 2,iOS,Referral,Yatan Chana
U000521,2024-05-20,18,Male,Tier 1,Android,Social Media,Advik Om
U000522,2024-03-02,32,Male,Tier 2,Android,Referral,Warhi Issac
U000523,2024-05-24,42,Other,Tier 1,iOS,Social Media,Charvi Mani
U000524,2024-05-28,24,Other,Tier 2,Android,Referral,Radhika Lalla
U000525,2024-02-05,33,Male,Tier 2,iOS,Paid Ad,Waida Choudhry
U000526,2024-02-12,48,Other,Tier 2,Android,Referral,Lila Brahmbhatt
U000527,2024-04-04,40,Female,Tier 1,iOS,Social Media,Rudra Saha
U000528,2024-05-20,26,Other,Tier 3,Android,Organic,Omaja Bal
U000529,2024-05-27,23,Other,Tier 3,Android,Organic,Azad Nazareth
U000530,2024-04-25,29,Female,Tier 2,Android,Referral,Madhav Khanna
U000531,2024-01-20,41,Male,Tier 2,iOS,Paid Ad,Girish Sheth
U000532,2024-02-27,54,Male,Tier 2,Android,Organic,Chakradhar Mallick
U000533,2024-03-11,45,Male,Tier 2,Android,Organic,Vincent Chaudhary
U000534,2024-02-28,32,Male,Tier 2,Android,Referral,Jai Yohannan
U000535,2024-05-17,20,Other,Tier 2,Android,Referral,Bina Parmer
U000536,2024-01-25,42,Female,Tier 2,Android,Paid Ad,Amol Solanki
U000537,2024-01-09,30,Male,Tier 3,Android,Paid Ad,Vasatika Reddy
U000538,2024-04-17,31,Female,Tier 3,Android,Organic,Adweta Jha
U000539,2024-05-15,37,Male,Tier 3,Android,Organic,Jalsa Patel
U000540,2024-05-03,22,Female,Tier 1,Android,Referral,Wishi Sarna
U000541,2024-01-20,34,Male,Tier 2,Android,Referral,Samuel Munshi
U000542,2024-04-21,30,Female,Tier 3,Android,Organic,Anusha Mani
U000543,2024-04-01,35,Female,Tier 1,Android,Organic,Thomas Sood
U000544,2024-03-26,23,Female,Tier 3,Android,Referral,Shivani Dugar
U000545,2024-02-05,26,Male,Tier 2,Android,Paid Ad,Yashoda Guha
U000546,2024-02-19,26,Female,Tier 1,Android,Paid Ad,Mekhala Madan
U000547,2024-01-23,34,Male,Tier 3,iOS,Referral,Yashodhara Sarkar
U000548,2024-03-18,40,Female,Tier 2,Android,Social Media,Nicholas Sagar
U000549,2024-01-15,35,Other,Tier 2,Android,Paid Ad,Leena Borde
U000550,2024-05-02,30,Other,Tier 3,Android,Paid Ad,Andrew Pandit
U000551,2024-01-11,53,Male,Tier 1,Android,Organic,Amrita Soni
U000552,2024-01-29,38,Other,Tier 3,Android,Referral,Urmi Gola
U000553,2024-02-28,26,Male,Tier 3,iOS,Referral,Ayaan Gandhi
U000554,2024-02-18,18,Male,Tier 3,iOS,Paid Ad,Aarnav Bhargava
U000555,2024-04-18,42,Female,Tier 1,iOS,Organic,Vanya Sundaram
U000556,2024-04-27,36,Other,Tier 2,Android,Organic,Veer Parmer
U000557,2024-06-02,18,Other,Tier 2,Android,Paid Ad,Urmi Naik
U000558,2024-02-13,26,Other,Tier 1,iOS,Organic,Nathan Baria
U000559,2024-03-14,47,Female,Tier 3,Android,Paid Ad,Zilmil Kunda
U000560,2024-06-25,46,Female,Tier 1,Android,Organic,Naksh Dass
U000561,2024-02-27,41,Other,Tier 1,Android,Social Media,Chaaya Jaggi
U000562,2024-03-24,43,Female,Tier 2,Android,Referral,Isaiah Sangha
U000563,2024-04-20,33,Other,Tier 1,Android,Social Media,Gunbir Konda
U000564,2024-01-12,35,Other,Tier 3,iOS,Paid Ad,Samesh Choudhry
U000565,2024-05-23,31,Male,Tier 2,Android,Paid Ad,Chakradhar Mukhopadhyay
U000566,2024-05-28,40,Male,Tier 2,iOS,Paid Ad,Aachal Rout
U000567,2024-05-01,33,Male,Tier 2,Android,Referral,Lopa Narula
U000568,2024-02-21,25,Other,Tier 2,Android,Paid Ad,Jack Hayre
U000569,2024-01-16,30,Male,Tier 2,iOS,Paid Ad,Tristan Sankar
U000570,2024-02-16,38,Male,Tier 2,Android,Organic,Sara Sengupta
U000571,2024-04-17,25,Male,Tier 1,Android,Organic,Oliver Bir
U000572,2024-01-31,22,Male,Tier 1,iOS,Paid Ad,Pahal Balan
U000573,2024-03-20,30,Female,Tier 1,Android,Organic,Yasti Parsa
U000574,2024-05-13,24,Other,Tier 2,Android,Organic,Yashodhara Buch
U000575,2024-04-01,24,Female,Tier 1,Android,Paid Ad,Indrajit Chaudhuri
U000576,2024-01-07,41,Male,Tier 2,Android,Organic,Pavani Balakrishnan
U000577,2024-02-25,49,Other,Tier 1,Android,Paid Ad,Logan Sinha
U000578,2024-02-24,21,Other,Tier 1,Android,Referral,Pranav Mammen
U000579,2024-06-15,31,Female,Tier 2,iOS,Organic,Yug Lad
U000580,2024-01-14,26,Other,Tier 1,Android,Paid Ad,Aashi Gaba
U000581,2024-02-15,47,Female,Tier 2,Android,Paid Ad,Parth Sura
U000582,2024-06-01,42,Other,Tier 3,iOS,Organic,Jeevika Nagarajan
U000583,2024-04-24,34,Other,Tier 1,Android,Organic,Shivani Loyal
U000584,2024-06-05,33,Male,Tier 2,Android,Paid Ad,Omya Sahni
U000585,2024-03-23,30,Male,Tier 1,Android,Paid Ad,Raksha Subramaniam
U000586,2024-04-15,39,Male,Tier 1,Android,Paid Ad,Leela Zachariah
U000587,2024-05-05,50,Male,Tier 2,Android,Paid Ad,Reva Tailor
U000588,2024-06-25,33,Female,Tier 1,Android,Social Media,Bhavya Saha
U000589,2024-06-09,33,Male,Tier 3,iOS,Organic,Mitali Nadkarni
U000590,2024-01-14,47,Male,Tier 1,Android,Organic,Ojas Gandhi
U000591,2024-02-02,18,Female,Tier 2,Android,Paid Ad,Panini Khurana
U000592,2024-04-25,33,Other,Tier 1,Android,Paid Ad,Yagnesh Oommen
U000593,2024-06-09,27,Other,Tier 2,Android,Referral,Lavanya Arya
U000594,2024-06-27,36,Female,Tier 2,Android,Organic,Ekaja Gala
U000595,2024-03-26,26,Male,Tier 3,Android,Referral,Bhavani Kaur
U000596,2024-04-01,42,Other,Tier 3,iOS,Paid Ad,Yochana Toor
U000597,2024-02-29,27,Other,Tier 2,Android,Paid Ad,Jeevika Dalal
U000598,2024-03-19,36,Female,Tier 2,Android,Organic,Triya Dhar
U000599,2024-04-07,29,Other,Tier 1,iOS,Paid Ad,Mitesh Jain
U000600,2024-04-05,22,Female,Tier 1,Android,Paid Ad,Raghav Badal
U000601,2024-01-16,27,Other,Tier 1,Android,Paid Ad,Yatin Sule
U000602,2024-01-08,35,Female,Tier 2,Android,Organic,Shravya Raj
U000603,2024-05-22,54,Female,Tier 2,Android,Organic,Bimala Sahota
U000604,2024-04-27,30,Female,Tier 1,Android,Social Media,Omya Raval
U000605,2024-01-06,28,Male,Tier 1,Android,Paid Ad,Indrajit Wali
U000606,2024-02-14,22,Other,Tier 1,iOS,Paid Ad,Anay Ahuja
U000607,2024-06-11,26,Other,Tier 3,Android,Social Media,Umang Lal
U000608,2024-04-24,26,Male,Tier 3,Android,Referral,Urmi Kapoor
U000609,2024-05-28,54,Other,Tier 1,iOS,Paid Ad,Chanchal Banerjee
U000610,2024-06-08,28,Female,Tier 1,Android,Organic,Lekha Cherian
U000611,2024-04-21,32,Male,Tier 2,iOS,Referral,Niharika Gandhi
U000612,2024-05-28,29,Male,Tier 1,Android,Organic,Rishi Subramaniam
U000613,2024-04-01,19,Other,Tier 1,Android,Social Media,Kritika Brahmbhatt
U000614,2024-05-06,32,Female,Tier 1,Android,Organic,Wriddhish Doctor
U000615,2024-06-26,29,Female,Tier 2,Android,Paid Ad,Krisha Wable
U000616,2024-02-05,55,Other,Tier 3,Android,Paid Ad,Aashi Bath
U000617,2024-03-25,34,Other,Tier 1,Android,Organic,Shaurya Kari
U000618,2024-06-07,30,Female,Tier 2,Android,Social Media,Darika Ganguly
U000619,2024-01-18,47,Female,Tier 2,Android,Referral,Anusha Sule
U000620,2024-03-08,22,Female,Tier 3,Android,Referral,Chaitanya Pandit
U000621,2024-03-05,26,Female,Tier 3,iOS,Organic,Gautam Sastry
U000622,2024-05-10,30,Male,Tier 3,Android,Referral,Fiyaz Thaker
U000623,2024-06-15,33,Male,Tier 1,Android,Organic,Kevin Kannan
U000624,2024-03-05,39,Female,Tier 1,Android,Paid Ad,Advik Baral
U000625,2024-05-14,33,Female,Tier 3,iOS,Paid Ad,Bhavya Munshi
U000626,2024-02-25,42,Other,Tier 3,Android,Social Media,Benjamin Nagar
U000627,2024-03-18,24,Other,Tier 1,iOS,Paid Ad,Aarnav Gandhi
U000628,2024-01-08,43,Female,Tier 3,Android,Referral,Omya Pillai
U000629,2024-01-18,30,Female,Tier 2,Android,Social Media,Elijah Vohra
U000630,2024-02-19,18,Female,Tier 2,Android,Referral,Arin Rout
U000631,2024-01-23,36,Female,Tier 1,Android,Paid Ad,Umang Manda
U000632,2024-06-16,41,Other,Tier 1,Android,Social Media,Chakradhar Seth
U000633,2024-06-09,18,Male,Tier 3,Android,Referral,Yahvi Dhillon
U000634,2024-05-07,26,Other,Tier 1,iOS,Referral,Qadim Rattan
U000635,2024-03-30,38,Female,Tier 1,iOS,Referral,Omaja Prashad
U000636,2024-01-11,34,Male,Tier 3,iOS,Paid Ad,Siddharth Bose
U000637,2024-04-10,20,Female,Tier 2,Android,Paid Ad,Warinder Varma
U000638,2024-04-30,29,Female,Tier 1,Android,Organic,Logan Kumer
U000639,2024-05-01,41,Female,Tier 3,Android,Social Media,Ayushman Gera
U000640,2024-05-27,31,Male,Tier 1,Android,Paid Ad,Vivaan Talwar
U000641,2024-02-09,41,Female,Tier 2,Android,Organic,Orinder Atwal
U000642,2024-04-16,29,Male,Tier 1,Android,Organic,Rachita Ravi
U000643,2024-06-29,41,Female,Tier 3,Android,Social Media,Yasti Divan
U000644,2024-03-26,27,Other,Tier 2,Android,Paid Ad,Chakradhar Sood
U000645,2024-04-04,54,Male,Tier 2,Android,Paid Ad,Bhavani Jayaraman
U000646,2024-01-06,21,Other,Tier 3,Android,Paid Ad,Krisha Kala
U000647,2024-04-28,33,Male,Tier 2,Android,Referral,Matthew Balay
U000648,2024-05-17,25,Male,Tier 2,iOS,Referral,Daniel Chand
U000649,2024-03-01,32,Other,Tier 2,Android,Referral,Zayan Lall
U000650,2024-01-03,25,Other,Tier 2,Android,Organic,Darika Bala
U000651,2024-03-20,34,Male,Tier 1,iOS,Paid Ad,Kala Bal
U000652,2024-02-13,18,Male,Tier 2,Android,Organic,Ira Raman
U000653,2024-03-30,37,Male,Tier 1,iOS,Organic,Shivani Sura
U000654,2024-05-05,25,Male,Tier 2,Android,Organic,Charles Vyas
U000655,2024-04-06,28,Other,Tier 1,iOS,Paid Ad,Zansi Chaudhuri
U000656,2024-02-26,40,Other,Tier 3,Android,Social Media,Adya Hans
U000657,2024-05-16,28,Female,Tier 3,Android,Referral,Nilima Mody
U000658,2024-03-21,31,Female,Tier 1,Android,Referral,Udyati Pandey
U000659,2024-04-01,18,Male,Tier 1,Android,Referral,Geetika Sibal
U000660,2024-03-29,52,Other,Tier 3,iOS,Referral,Kabir Dubey
U000661,2024-01-29,26,Female,Tier 1,iOS,Paid Ad,Kashish Mallick
U000662,2024-02-07,19,Other,Tier 1,iOS,Paid Ad,Gaurang Yadav
U000663,2024-04-08,29,Other,Tier 2,Android,Paid Ad,Zarna Chadha
U000664,2024-06-19,28,Male,Tier 1,iOS,Paid Ad,Urvashi Magar
U000665,2024-06-16,42,Male,Tier 3,Android,Referral,Imaran Narang
U000666,2024-02-23,30,Female,Tier 3,Android,Referral,Nihal Rao
U000667,2024-03-06,33,Other,Tier 1,Android,Referral,Ganga Bala
U000668,2024-02-21,38,Male,Tier 1,Android,Paid Ad,Kai Bera
U000669,2024-02-24,37,Other,Tier 1,iOS,Organic,Yashoda Sridhar
U000670,2024-02-27,28,Other,Tier 1,Android,Paid Ad,Utkarsh Pandya
U000671,2024-04-22,25,Other,Tier 3,Android,Paid Ad,Logan Das
U000672,2024-04-05,27,Male,Tier 1,Android,Paid Ad,Yash Jaggi
U000673,2024-03-27,31,Other,Tier 2,Android,Paid Ad,Ekansh Nadkarni
U000674,2024-04-04,18,Female,Tier 2,iOS,Paid Ad,Wishi Chaudhari
U000675,2024-03-05,35,Other,Tier 1,iOS,Referral,Gaurang Roy
U000676,2024-05-28,31,Other,Tier 3,Android,Organic,Matthew Agate
U000677,2024-03-14,39,Female,Tier 3,Android,Organic,Indali Mukhopadhyay
U000678,2024-03-03,18,Male,Tier 1,iOS,Paid Ad,Siya Pillai
U000679,2024-05-15,27,Male,Tier 1,Android,Organic,Raksha Kalla
U000680,2024-04-21,34,Female,Tier 3,iOS,Organic,Yachana Prashad
U000681,2024-02-15,46,Female,Tier 3,iOS,Paid Ad,Manthan Narayan
U000682,2024-01-09,28,Female,Tier 1,Android,Organic,Lekha Varghese
U000683,2024-05-24,25,Female,Tier 2,iOS,Paid Ad,Adya Agate
U000684,2024-05-16,19,Female,Tier 3,iOS,Referral,Daksha Bhatnagar
U000685,2024-03-15,55,Other,Tier 2,iOS,Organic,Amrita Padmanabhan
U000686,2024-06-02,28,Other,Tier 1,Android,Organic,Qadim Raju
U000687,2024-01-30,34,Female,Tier 3,Android,Organic,Zehaan Ghose
U000688,2024-01-08,41,Male,Tier 2,Android,Referral,Gunbir Purohit
U000689,2024-04-07,25,Other,Tier 1,iOS,Organic,Timothy Tata
U000690,2024-03-05,30,Male,Tier 3,Android,Organic,Yutika Jhaveri
U000691,2024-06-18,22,Female,Tier 1,Android,Paid Ad,Riya Kara
U000692,2024-01-20,22,Other,Tier 3,Android,Organic,Samesh Prakash
U000693,2024-06-25,31,Female,Tier 2,Android,Organic,Sathvik Lad
U000694,2024-01-03,41,Other,Tier 2,Android,Paid Ad,Nimrat Roy
U000695,2024-01-28,19,Female,Tier 1,Android,Organic,Lopa Chana
U000696,2024-06-18,19,Other,Tier 3,iOS,Referral,Farhan Mitter
U000697,2024-01-30,43,Male,Tier 1,iOS,Organic,Bachittar Shah
U000698,2024-04-01,51,Female,Tier 3,Android,Social Media,Ekta Yogi
U000699,2024-03-06,32,Other,Tier 1,Android,Paid Ad,Neelima Koshy
